,Year,Month,State,Primary Mode,Etiology,Setting,Illnesses,Hospitalizations,Deaths,IFSAC Category,Etiology_id,IFSAC_id
2553,2014,4,Minnesota,Food,Norovirus Genogroup I,Unknown,15,0.0,0.0,Multiple,5,0
2554,2014,4,Iowa,Food,Norovirus Genogroup I,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),148,0.0,0.0,Unknow,5,1
2555,2014,3,Illinois,Food,Norovirus unknown,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,3,1
2556,2014,3,Massachusetts,Food,Salmonella,Private home/residence; School/college/university,11,2.0,0.0,Vegetable Row Crops,92,6
2557,2014,4,Utah,Food,Norovirus,Banquet Facility (food prepared and served on-site),19,1.0,0.0,Unknow,2,1
2558,2014,4,Florida,Food,Norovirus unknown,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,3,1
2559,2014,4,Massachusetts,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",21,0.0,0.0,Unknow,0,1
2560,2013,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing","Restaurant - ""Fast-food""(drive up service or pay at counter)",26,5.0,0.0,Vegetable Row Crops,6,6
2561,2014,4,New York,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,81,1.0,0.0,Multiple,1,0
2562,2013,10,Multistate,Food,Other - Chemical/Toxin,Child day care; School/college/university,57,0.0,0.0,Multiple,23,0
2563,2013,8,Multistate,Food,Listeria monocytogenes,Private home/residence,8,7.0,1.0,Dairy,32,14
2564,2013,3,Puerto Rico,Food,Ciguatoxin,Private home/residence,7,0.0,0.0,Fish,15,11
2565,2013,3,Puerto Rico,Food,Ciguatoxin,Other,4,1.0,0.0,Fish,15,11
2566,2013,3,Puerto Rico,Food,Ciguatoxin,Private home/residence,2,0.0,0.0,Fish,15,11
2567,2013,4,Puerto Rico,Food,Unknow,Unknow,4,0.0,0.0,Unknow,0,1
2568,2013,3,Puerto Rico,Food,Unknow,Private home/residence,2,1.0,0.0,Fish,0,11
2569,2013,8,Puerto Rico,Food,Ciguatoxin,Restaurant - Sit-down dining,2,0.0,0.0,Fish,15,11
2570,2014,4,Louisiana,Food,Clostridium perfringens,Unknow,116,0.0,0.0,Unknow,10,1
2571,2014,4,Ohio,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,28,1.0,0.0,Multiple,1,0
2572,2014,4,Idaho,Food,Salmonella enterica,Private home/residence,2,1.0,0.0,Unknow,4,1
2573,2014,4,Ohio,Food,Norovirus,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,2,1
2574,2013,9,Puerto Rico,Food,Ciguatoxin,Private home/residence,2,1.0,0.0,Fish,15,11
2575,2013,10,Puerto Rico,Food,Unknow,Unknow,5,0.0,0.0,Unknow,0,1
2576,2014,4,Minnesota,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
2577,2013,10,Puerto Rico,Food,Ciguatoxin,Private home/residence,2,0.0,0.0,Fish,15,11
2578,2014,4,Florida,Food,Bacillus cereus,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,9,1
2579,2014,4,Rhode Island,Food,Norovirus Genogroup II,Banquet Facility (food prepared and served on-site),75,1.0,0.0,Unknow,1,1
2580,2014,4,New York,Food,Scombroid toxin,Private home/residence,2,0.0,0.0,Fish,11,11
2581,2014,4,Ohio,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,Unknow,0,1
2582,2014,4,Ohio,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,1,1
2583,2014,4,Texas,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Multiple,0,0
2584,2014,4,Tennessee,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,7,0.0,0.0,Multiple,1,0
2585,2014,4,Texas,Food,Unknow,Restaurant - other or unknown type,3,0.0,0.0,Multiple,0,0
2586,2013,7,Puerto Rico,Food,Salmonella,"Fair, festival, other temp or mobile services",4,1.0,0.0,Chicken,92,4
2587,2013,9,Puerto Rico,Food,Unknow,Unknow,6,0.0,0.0,Unknow,0,1
2588,2014,4,Iowa,Food,Bacillus,Restaurant - Sit-down dining,7,0.0,0.0,Unknow,93,1
2589,2014,4,Illinois,Food,Norovirus Genogroup II,"Restaurant - ""Fast-food""(drive up service or pay at counter)",13,0.0,0.0,Unknow,1,1
2590,2013,2,Puerto Rico,Food,Ciguatoxin,Restaurant - Sit-down dining,4,0.0,0.0,Fish,15,11
2591,2014,4,Connecticut,Food,Norovirus Genogroup I,Banquet Facility (food prepared and served on-site),8,0.0,0.0,Unknow,5,1
2592,2014,4,Virginia,Food,Norovirus,"Restaurant - ""Fast-food""(drive up service or pay at counter)",35,0.0,0.0,Unknow,2,1
2593,2014,3,Kansas,Food,Norovirus Genogroup II,School/college/university,64,1.0,0.0,Unknow,1,1
2594,2014,3,Kansas,Food,Clostridium perfringens,Restaurant - Sit-down dining,5,0.0,0.0,Beef,10,9
2595,2014,5,Ohio,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,11,0.0,0.0,Unknow,1,1
2596,2014,4,Connecticut,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,0,1
2597,2014,5,Florida,Food,Staphylococcus aureus,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,17,1
2598,2014,4,Florida,Food,Cleaning agents,Other,6,0.0,0.0,Multiple,94,0
2599,2014,4,Pennsylvania,Food,Unknow,Restaurant - Sit-down dining,9,0.0,0.0,Unknow,0,1
2600,2014,5,Virginia,Food,Norovirus Genogroup I,Caterer (food prepared off-site from where served),25,2.0,0.0,Unknow,5,1
2601,2014,4,South Carolina,Food,Clostridium perfringens,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,10,1
2602,2014,5,Virginia,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",10,0.0,0.0,Unknow,0,1
2603,2014,4,Minnesota,Food,"Escherichia coli, Enteroaggregative",School/college/university,4,0.0,0.0,Vegetable Row Crops,41,6
2604,2014,4,New York,Food,Salmonella enterica,Restaurant - Sit-down dining,4,1.0,0.0,Crustaceans,4,8
2605,2014,5,Florida,Food,Norovirus unknown,Restaurant - Sit-down dining,4,2.0,0.0,Multiple,3,0
2606,2014,5,Ohio,Food,Norovirus Genogroup II,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence; Grocery store",10,0.0,0.0,Unknow,1,1
2607,2014,4,Arizona,Food,Bacillus cereus,Banquet Facility (food prepared and served on-site),17,0.0,0.0,Multiple,9,0
2608,2014,2,Oklahoma,Food,Norovirus Genogroup II,Unknow,63,1.0,0.0,Unknow,1,1
2609,2014,5,New York,Food,Norovirus Genogroup I; Norovirus Genogroup II,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,62,1
2610,2014,2,Arizona,Food,Norovirus Genogroup II,Banquet Facility (food prepared and served on-site),8,0.0,0.0,Unknow,1,1
2611,2014,5,Florida,Food,Ciguatoxin,Private home/residence,3,0.0,0.0,Fish,15,11
2612,2014,5,Minnesota,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,1,1
2613,2014,1,California,Food,Unknow,Restaurant - Sit-down dining,5,0.0,0.0,Multiple,0,0
2614,2014,2,California,Food,Unknow,Caterer (food prepared off-site from where served),15,0.0,0.0,Grains-Beans,0,5
2615,2014,5,Minnesota,Food,Clostridium perfringens,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,10,1
2616,2014,2,Arizona,Food,Salmonella enterica,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,2.0,0.0,Unknow,4,1
2617,2014,4,Florida,Food,Norovirus unknown,Restaurant - Sit-down dining,16,0.0,0.0,Unclassifiable,3,16
2618,2014,5,Tennessee,Food,Bacillus cereus,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,Unknow,9,1
2619,2014,5,Texas,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Multiple,0,0
2620,2014,4,Utah,Food,Salmonella enterica; Salmonella enterica,Restaurant - Sit-down dining,18,1.0,0.0,Chicken,20,4
2621,2014,1,Wisconsin,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,8,0.0,0.0,Unknow,1,1
2622,2014,1,Wisconsin,Food,Norovirus Genogroup I,"Restaurant - ""Fast-food""(drive up service or pay at counter)",34,0.0,0.0,Unknow,5,1
2623,2014,3,Wisconsin,Food,Norovirus Genogroup II,Other,14,1.0,0.0,Multiple,1,0
2624,2014,3,Wisconsin,Food,Norovirus Genogroup I,Caterer (food prepared off-site from where served),10,0.0,0.0,Multiple,5,0
2625,2014,3,Wisconsin,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,7,0.0,0.0,Unknow,1,1
2626,2014,4,Wisconsin,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,1,1
2627,2014,3,Wisconsin,Food,Norovirus Genogroup I,Private home/residence,6,0.0,0.0,Unknow,5,1
2628,2014,5,Florida,Food,Ciguatoxin,Private home/residence,2,0.0,0.0,Fish,15,11
2629,2014,5,Ohio,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,Multiple,0,0
2630,2014,4,New Hampshire,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Grains-Beans,0,5
2631,2014,2,South Carolina,Food,Salmonella enterica,Caterer (food prepared off-site from where served),7,2.0,0.0,Unknow,4,1
2632,2014,3,South Carolina,Food,Clostridium perfringens,Caterer (food prepared off-site from where served),70,0.0,0.0,Unknow,10,1
2633,2014,5,Texas,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,Multiple,0,0
2634,2014,5,Alaska,Food,Clostridium perfringens,Private home/residence,12,0.0,0.0,Unknow,10,1
2635,2014,1,Massachusetts,Food,Salmonella enterica,Private home/residence,4,0.0,0.0,Unknow,4,1
2636,2014,5,Ohio,Food,Unknow,Restaurant - Sit-down dining,24,0.0,0.0,Grains-Beans,0,5
2637,2014,2,New Mexico,Food,Norovirus unknown,Restaurant - other or unknown type,15,0.0,0.0,Unknow,3,1
2638,2014,5,Illinois,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,9,0.0,0.0,Multiple,1,0
2639,2014,5,Illinois,Food,Norovirus Genogroup I,Private home/residence; Caterer (food prepared off-site from where served),8,1.0,0.0,Unknow,5,1
2640,2014,5,Illinois,Food,Norovirus Genogroup I,Restaurant - Sit-down dining,7,1.0,0.0,Unknow,5,1
2641,2014,5,Illinois,Food,Norovirus unknown,Caterer (food prepared off-site from where served),8,0.0,0.0,Unknow,3,1
2642,2014,5,Florida,Food,Norovirus unknown,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,3,1
2643,2014,5,Virginia,Food,Other - Bacterium,Other,32,0.0,0.0,Dairy,22,14
2644,2014,5,Ohio,Food,Norovirus Genogroup II,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,Multiple,1,0
2645,2014,5,Connecticut,Food,Salmonella enterica,Restaurant - Sit-down dining,8,3.0,0.0,Chicken,4,4
2646,2014,5,Alaska,Food,Norovirus Genogroup II,Private home/residence; Grocery store,17,2.0,0.0,Unknow,1,1
2647,2014,5,Minnesota,Food,Norovirus Genogroup II,Banquet Facility (food prepared and served on-site),39,1.0,0.0,Multiple,1,0
2648,2014,5,Minnesota,Food,Scombroid toxin,Restaurant - Sit-down dining,2,0.0,0.0,Fish,11,11
2649,2014,4,Puerto Rico,Food,Unknow,Caterer (food prepared off-site from where served),33,0.0,0.0,Unknow,0,1
2650,2014,5,Florida,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0.0,0.0,Multiple,0,0
2651,2014,5,New York,Food,Salmonella enterica,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,4,1
2652,2014,5,Texas,Food,Unknow,Restaurant - Sit-down dining,4,0.0,0.0,Multiple,0,0
2653,2013,6,California,Food,Unknow,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,0,1
2654,2014,2,California,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,24,2.0,1.0,Multiple,1,0
2655,2014,3,California,Food,Norovirus unknown; Norovirus Genogroup I,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0.0,0.0,Vegetable Row Crops,95,6
2656,2014,5,Texas,Food,Unknow,Restaurant - Sit-down dining,5,0.0,0.0,Multiple,0,0
2657,2014,5,Iowa,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,1,1
2658,2014,4,Florida,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,0,1
2659,2014,5,Florida,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,1,1
2660,2014,3,Pennsylvania,Food,Unknow,Restaurant - other or unknown type,3,0.0,0.0,Unknow,0,1
2661,2014,5,Florida,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,0,1
2662,2014,5,Rhode Island,Food,Norovirus unknown,Restaurant - other or unknown type,5,0.0,0.0,Unknow,3,1
2663,2013,3,Nebraska,Food,Salmonella enterica,Restaurant - Sit-down dining,64,2.0,0.0,Multiple,4,0
2664,2013,2,Nebraska,Food,Unknow,Restaurant - Sit-down dining,7,6.0,0.0,Unknow,0,1
2665,2014,5,Illinois,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,1,1
2666,2014,5,Illinois,Food,Shigella flexneri,Unknow,8,4.0,0.0,Unknow,40,1
2667,2014,3,Colorado,Food,Other - Bacterium,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,22,1
2668,2014,5,Oklahoma,Food,Salmonella enterica,Caterer (food prepared off-site from where served),19,1.0,0.0,Chicken,4,4
2669,2014,5,Virginia,Food,Salmonella enterica,Grocery store; Other,4,0.0,0.0,Beef,4,9
2670,2014,6,New York,Food,Unknow,Private home/residence,3,1.0,0.0,Fish,0,11
2671,2014,6,Ohio,Food,Clostridium perfringens,Banquet Facility (food prepared and served on-site),8,0.0,0.0,Chicken,10,4
2672,2014,4,Indiana,Food,Bacillus cereus,Unknown,4,0.0,0.0,Unknow,9,1
2673,2014,1,Colorado,Food,Norovirus,Restaurant - Sit-down dining,46,0.0,0.0,Unknow,2,1
2674,2014,6,Florida,Food,Ciguatoxin,Restaurant - Sit-down dining,5,0.0,0.0,Fish,15,11
2675,2014,5,Minnesota,Food,Campylobacter jejuni,Private home/residence,9,2.0,0.0,Dairy,7,14
2676,2014,5,Texas,Food,Norovirus Genogroup II,Unknow,11,0.0,0.0,Dairy,1,14
2677,2014,6,Texas,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Multiple,0,0
2678,2014,5,Illinois,Food,Salmonella enterica,Grocery store,19,8.0,0.0,Multiple,4,0
2679,2014,5,Texas,Food,Unknow,Unknow,2,0.0,0.0,Multiple,0,0
2680,2014,5,California,Food,Scombroid toxin,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,Fish,11,11
2681,2013,11,Alaska,Food,Salmonella enterica,Unknow,4,0.0,0.0,Chicken,4,4
2682,2014,6,Minnesota,Food,Other - Chemical/Toxin,Private home/residence,2,0.0,0.0,Fish,23,11
2683,2014,2,Maryland,Food,Unknow,Restaurant - Sit-down dining,7,0.0,0.0,Unknow,0,1
2684,2014,5,Wisconsin,Food,Norovirus Genogroup II,Banquet Facility (food prepared and served on-site),33,0.0,0.0,Unknow,1,1
2685,2014,3,Maryland,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,Unknow,0,1
2686,2014,4,Maryland,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,10,0.0,0.0,Unknow,1,1
2687,2014,5,Maryland,Food,Unknow,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,0,1
2688,2014,5,Maryland,Food,Campylobacter jejuni; Campylobacter coli,Restaurant - Sit-down dining,4,0.0,0.0,Chicken,96,4
2689,2014,6,Virginia,Food,Norovirus Genogroup I,Private home/residence; Grocery store,47,0.0,0.0,Unknow,5,1
2690,2014,2,Michigan,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
2691,2014,2,Michigan,Food,Unknow,Other,4,0.0,0.0,Multiple,0,0
2692,2014,6,New York,Food,Clostridium botulinum,Private home/residence,2,2.0,0.0,Multiple,31,0
2693,2014,3,Michigan,Food,Unknow,Unknown,2,0.0,0.0,Unknow,0,1
2694,2014,3,Michigan,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
2695,2014,3,Michigan,Food,Unknow,Restaurant - Sit-down dining,2,1.0,0.0,Multiple,0,0
2696,2014,4,Michigan,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
2697,2014,3,Michigan,Food,Unknow,Restaurant - Sit-down dining,10,0.0,0.0,Unknow,0,1
2698,2014,3,Michigan,Food,Unknow,Caterer (food prepared off-site from where served),6,0.0,0.0,Unknow,0,1
2699,2014,4,Michigan,Food,Unknow,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,0,1
2700,2014,6,Ohio,Food,Norovirus,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,2,1
2701,2014,6,New York,Food,Scombroid toxin,Restaurant - Sit-down dining,2,0.0,0.0,Fish,11,11
2702,2014,6,South Carolina,Food,Norovirus Genogroup II,Unknow,26,0.0,0.0,Multiple,1,0
2703,2014,6,Maryland,Food,Clostridium perfringens,Restaurant - Sit-down dining,8,0.0,0.0,Multiple,10,0
2704,2014,5,Maryland,Food,Unknow,Caterer (food prepared off-site from where served),18,0.0,0.0,Unknow,0,1
2705,2014,5,Maryland,Food,Unknow,Restaurant - Sit-down dining,5,0.0,0.0,Multiple,0,0
2706,2014,5,California,Food,Clostridium perfringens,Caterer (food prepared off-site from where served),26,1.0,0.0,Unknow,10,1
2707,2014,6,New York,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,11,0.0,0.0,Unknow,1,1
2708,2014,4,Massachusetts,Food,Salmonella enterica,Unknow,30,0.0,0.0,Unknow,4,1
2709,2014,6,Florida,Food,Norovirus Genogroup II; Norovirus Genogroup II,Restaurant - Sit-down dining,8,0.0,0.0,Multiple,12,0
2710,2014,6,Florida,Food,Salmonella enterica,Prison/jail,4,4.0,0.0,Chicken,4,4
2711,2014,6,Illinois,Food,Salmonella enterica,Private home/residence,11,1.0,0.0,Unknow,4,1
2712,2014,6,Illinois,Food,Norovirus unknown,Restaurant - Sit-down dining,7,0.0,0.0,Unknow,3,1
2713,2014,4,Michigan,Food,Clostridium perfringens,Restaurant - Sit-down dining,39,0.0,0.0,Grains-Beans,10,5
2714,2014,4,Michigan,Food,Unknow,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,0,1
2715,2014,3,Michigan,Food,"Escherichia coli, Shiga toxin-producing",Private home/residence,2,0.0,0.0,Dairy,6,14
2716,2014,6,Minnesota,Food,Norovirus Genogroup II,Caterer (food prepared off-site from where served),14,0.0,0.0,Other,1,19
2717,2014,6,Arkansas,Food,Shigella sonnei,Office/indoor workplace,269,11.0,0.0,Multiple,25,0
2718,2014,6,Florida,Food,Bacillus cereus,Unknow,20,0.0,0.0,Chicken,9,4
2719,2013,3,Oregon,Food,Ciguatoxin,Private home/residence,2,0.0,0.0,Fish,15,11
2720,2014,7,New York,Food,Campylobacter jejuni,Other,8,0.0,0.0,Dairy,7,14
2721,2014,6,Texas,Food,Cyclospora cayetanensis,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,29,1
2722,2014,6,Florida,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
2723,2014,6,Florida,Food,Norovirus unknown,Restaurant - Sit-down dining,7,0.0,0.0,Unknow,3,1
2724,2014,5,Kansas,Food,Unknow,Restaurant - other or unknown type,3,0.0,0.0,Unknow,0,1
2725,2014,5,Tennessee,Food,Salmonella enterica,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,4,1
2726,2014,6,Ohio,Food,Salmonella enterica; Salmonella enterica,Private home/residence,18,2.0,0.0,Pork,20,12
2727,2014,4,New York,Food,Listeria monocytogenes,Long-term care/nursing home/assisted living facility,2,2.0,2.0,Unknow,32,1
2728,2014,6,Florida,Food,Campylobacter,Restaurant - Sit-down dining,4,1.0,0.0,Unknow,72,1
2729,2014,6,Florida,Food,Norovirus,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,2,1
2730,2014,6,Massachusetts,Food,Salmonella enterica,Restaurant - Sit-down dining,6,1.0,0.0,Unknow,4,1
2731,2014,5,Louisiana,Food,Salmonella enterica,Restaurant - Sit-down dining,8,2.0,0.0,Crustaceans,4,8
2732,2014,7,Mississippi,Food,Unknow,Unknow,9,0.0,0.0,Unknow,0,1
2733,2014,6,Maryland,Food,Unknow,Banquet Facility (food prepared and served on-site),8,0.0,0.0,Unknow,0,1
2734,2014,6,Illinois,Food,Salmonella enterica,Restaurant - Sit-down dining,9,0.0,0.0,Multiple,4,0
2735,2014,6,Illinois,Food,Salmonella enterica,Restaurant - Sit-down dining; Grocery store,4,0.0,0.0,Unknow,4,1
2736,2014,7,Rhode Island,Food,Clostridium perfringens,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0.0,0.0,Multiple,10,0
2737,2014,7,Rhode Island,Food,Norovirus unknown,Restaurant - Sit-down dining,3,0.0,0.0,Multiple,3,0
2738,2014,6,Ohio,Food,Cryptosporidium unknown,Private home/residence,6,1.0,0.0,Fruits,36,2
2739,2014,6,Florida,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,Unknow,0,1
2740,2014,7,Florida,Food,Salmonella enterica,Prison/jail,101,1.0,0.0,Unknow,4,1
2741,2014,5,Kansas,Food,Norovirus Genogroup II,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,2.0,0.0,Unknow,1,1
2742,2014,6,Kansas,Food,Clostridium perfringens,Prison/jail,167,0.0,0.0,Multiple,10,0
2743,2014,6,Connecticut,Food,Salmonella enterica,Restaurant - Sit-down dining,4,1.0,0.0,Multiple,4,0
2744,2014,7,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",Caterer (food prepared off-site from where served),57,9.0,0.0,Vegetable Row Crops,6,6
2745,2014,6,Pennsylvania,Food,Norovirus unknown,Private home/residence; Grocery store,15,0.0,0.0,Multiple,3,0
2746,2014,7,Texas,Food,Unknow,Unknow,3,0.0,0.0,Multiple,0,0
2747,2014,5,Arizona,Food,Unknow,Private home/residence; Grocery store,23,0.0,0.0,Unknow,0,1
2748,2014,7,Ohio,Food,Norovirus unknown,Caterer (food prepared off-site from where served),16,0.0,0.0,Unknow,3,1
2749,2014,7,Florida,Food,Staphylococcus aureus,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,17,1
2750,2014,7,New York,Food,Unknow,Restaurant - Sit-down dining,12,0.0,0.0,Other,0,19
2751,2014,7,Ohio,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,16,0.0,0.0,Unknow,1,1
2752,2014,5,Michigan,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",9,0.0,0.0,Unknow,0,1
2753,2014,5,Michigan,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",4,0.0,0.0,Unknow,0,1
2754,2014,5,Michigan,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,0,1
2755,2014,5,Michigan,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",3,0.0,0.0,Unknow,0,1
2756,2014,6,Wisconsin,Food,Norovirus Genogroup II,Caterer (food prepared off-site from where served),21,0.0,0.0,Fruits,1,2
2757,2014,2,Wisconsin,Food,Shigella sonnei,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,25,1
2758,2014,4,Michigan,Food,Unknow,Unknow,7,0.0,0.0,Unknow,0,1
2759,2014,5,Georgia,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,Unknow,0,1
2760,2014,5,New York,Food,Salmonella enterica,Unknown,11,8.0,0.0,Unknow,4,1
2761,2014,6,Georgia,Food,Norovirus Genogroup II,Caterer (food prepared off-site from where served),5,0.0,0.0,Unknow,1,1
2762,2014,7,Ohio,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,1,1
2763,2014,3,Georgia,Food,Norovirus Genogroup II,School/college/university,94,0.0,0.0,Unknow,1,1
2764,2014,7,Alaska,Food,Trichinella spiralis,Camp,4,0.0,0.0,Game,13,3
2765,2013,11,Texas,Food,Clostridium botulinum,Private home/residence,4,4.0,0.0,Multiple,31,0
2766,2014,7,New York,Food,Scombroid toxin,Restaurant - Sit-down dining,3,0.0,0.0,Fish,11,11
2767,2014,4,Wisconsin,Food,Norovirus Genogroup I,Banquet Facility (food prepared and served on-site),22,0.0,0.0,Multiple,5,0
2768,2014,7,Rhode Island,Food,Scombroid toxin,Restaurant - Sit-down dining,2,0.0,0.0,Fish,11,11
2769,2014,6,Michigan,Food,Sapovirus,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served)",21,0.0,0.0,Multiple,54,0
2770,2014,6,Texas,Food,Campylobacter,Private home/residence,6,0.0,0.0,Unknow,72,1
2771,2014,5,Illinois,Food,Norovirus unknown,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,3,1
2772,2014,7,Illinois,Food,Norovirus Genogroup I,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,5,1
2773,2014,7,Oklahoma,Food,Salmonella enterica,Caterer (food prepared off-site from where served); Grocery store,30,0.0,0.0,Unknow,4,1
2774,2014,7,Ohio,Food,Clostridium botulinum,Private home/residence,2,2.0,0.0,Multiple,31,0
2775,2014,7,Indiana,Food,Norovirus Genogroup I,Restaurant - Sit-down dining,21,0.0,0.0,Unknow,5,1
2776,2014,7,Florida,Food,Ciguatoxin,Restaurant - Sit-down dining,2,0.0,0.0,Fish,15,11
2777,2014,7,Connecticut,Food,Norovirus Genogroup II,Camp,25,0.0,0.0,Unknow,1,1
2778,2014,8,Ohio,Food,Norovirus,Restaurant - other or unknown type; Private home/residence,20,0.0,0.0,Unknow,2,1
2779,2014,6,Georgia,Food,Salmonella enterica,Private home/residence,10,3.0,0.0,Multiple,4,0
2780,2014,7,Minnesota,Food,Vibrio parahaemolyticus,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",6,0.0,0.0,Mollusks,24,10
2781,2014,2,California,Food,Unknow,School/college/university,5,0.0,0.0,Grains-Beans,0,5
2782,2014,3,California,Food,Norovirus unknown,Long-term care/nursing home/assisted living facility,37,2.0,0.0,Unknow,3,1
2783,2014,6,California,Food,Norovirus unknown,Restaurant - Sit-down dining,9,0.0,0.0,Multiple,3,0
2784,2014,7,Texas,Food,Unknow,Unknow,3,0.0,0.0,Eggs,0,17
2785,2014,7,Florida,Food,Salmonella enterica,Restaurant - other or unknown type,12,4.0,0.0,Multiple,4,0
2786,2014,7,Maryland,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Multiple,0,0
2787,2014,7,Minnesota,Food,Vibrio parahaemolyticus; Vibrio other,Grocery store,5,0.0,0.0,Mollusks,97,10
2788,2014,7,Virginia,Food,Unknow,Restaurant - Sit-down dining,15,0.0,0.0,Unknow,0,1
2789,2014,7,Minnesota,Food,Salmonella enterica,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,1.0,0.0,Vegetable Row Crops,4,6
